2.258192800000000000e+07
3.200176400000000000e+07
2.637979800000000000e+07
2.383954800000000000e+07
1.660128400000000000e+07
2.678333600000000000e+07
2.017848200000000000e+07
1.839660400000000000e+07
2.555106400000000000e+07
1.359163900000000000e+07
1.991776200000000000e+07
2.084168800000000000e+07
2.210279600000000000e+07
3.228442800000000000e+07
2.071604000000000000e+07
2.793527000000000000e+07
3.138030800000000000e+07
3.727840000000000000e+07
2.595972400000000000e+07
3.528013600000000000e+07
2.058946800000000000e+07
1.849659200000000000e+07
2.460513600000000000e+07
3.312836600000000000e+07
1.691200000000000000e+07
1.825017200000000000e+07
1.657579800000000000e+07
1.778671600000000000e+07
1.675293900000000000e+07
1.437017800000000000e+07
1.864871200000000000e+07
1.744423000000000000e+07
1.975510000000000000e+07
2.350880800000000000e+07
2.155476200000000000e+07
2.396016400000000000e+07
2.572006000000000000e+07
1.857608400000000000e+07
1.584168000000000000e+07
2.242858400000000000e+07
2.463510000000000000e+07
1.520129300000000000e+07
1.197730000000000000e+07
2.747361600000000000e+07
2.519214400000000000e+07
1.758061600000000000e+07
1.788060000000000000e+07
1.641040000000000000e+07
1.016120000000000000e+05
1.648106000000000000e+07
1.886000000000000000e+07
2.464536600000000000e+07
2.385006200000000000e+07
2.415277000000000000e+07
2.544352800000000000e+07
2.413004600000000000e+07
2.581382400000000000e+07
5.359961200000000000e+07
1.772628400000000000e+07
8.989150000000000000e+06
1.452692700000000000e+07
1.841435200000000000e+07
1.635672000000000000e+07
1.839338400000000000e+07
2.263454600000000000e+07
2.112168000000000000e+07
2.082670200000000000e+07
2.188174000000000000e+07
2.776202600000000000e+07
2.139995200000000000e+07
2.073394600000000000e+07
2.163700800000000000e+07
2.350078400000000000e+07
2.141787200000000000e+07
2.386536000000000000e+07
3.437166000000000000e+07
2.951719200000000000e+07
2.413877600000000000e+07
1.968076600000000000e+07
2.491811600000000000e+07
3.207806800000000000e+07
2.489994000000000000e+07
3.512777200000000000e+07
5.159747200000000000e+07
3.614268800000000000e+07
3.014905200000000000e+07
3.643334000000000000e+07
3.918632400000000000e+07
2.775138000000000000e+07
3.352907400000000000e+07
3.584426800000000000e+07
5.315990400000000000e+07
4.706292000000000000e+07
3.529583200000000000e+07
2.314951600000000000e+07
2.785311200000000000e+07
2.999747200000000000e+07
3.686237600000000000e+07
4.860038400000000000e+07
6.831106400000000000e+07
6.807329600000000000e+07
5.638714800000000000e+07
9.317490400000000000e+07
9.707356000000000000e+07
7.103080800000000000e+07
7.167701600000000000e+07
4.981438400000000000e+07
4.781725200000000000e+07
7.282105600000000000e+07
7.041927200000000000e+07
6.535438400000000000e+07
